,user,location,created_at,text,favorite_count,id_str,truncated,is_quote_status,retweet_count,entities,favorited,retweeted,date,time,time_bins,tags_in_text,hashtags_in_text
953,rourouvakautona,"Suva, Fiji",2021-01-11 15:44:39,"RT @KulikovUNIATF: It's #WorldMentalHealthDay.

DYK: Depression and anxiety alone cost the global economy US$ 1 trillion each year.

On ave…",0,1348657082275303424,False,False,20,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [24, 45]}], 'symbols': [], 'user_mentions': [{'screen_name': 'KulikovUNIATF', 'name': 'Dr Alexey Kulikov', 'id': 737362108397060096, 'id_str': '737362108397060096', 'indices': [3, 17]}], 'urls': []}",False,False,11,15,13-18,@KulikovUNIATF, #WorldMentalHealthDay. 
954,KulikovUNIATF,"Geneva, Switzerland",2021-01-11 15:26:18,"RT @KulikovUNIATF: It's #WorldMentalHealthDay.

DYK: Depression and anxiety alone cost the global economy US$ 1 trillion each year.

On ave…",0,1348652462476029952,False,False,20,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [24, 45]}], 'symbols': [], 'user_mentions': [{'screen_name': 'KulikovUNIATF', 'name': 'Dr Alexey Kulikov', 'id': 737362108397060096, 'id_str': '737362108397060096', 'indices': [3, 17]}], 'urls': []}",False,False,11,15,13-18,@KulikovUNIATF, #WorldMentalHealthDay. 
955,ChickenlyNerd,Canada,2021-01-11 14:57:59,"RT @erikaishii: I started antidepressants 3 months ago. Yes, me. I seem super happy. Like I have it together, right? I do LOVE my life, but…",0,1348645337800585216,False,False,867,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'erikaishii', 'name': 'Erika Ishii', 'id': 582563196, 'id_str': '582563196', 'indices': [3, 14]}], 'urls': []}",False,False,11,14,13-18,@erikaishii,
956,VR_ARTech,Global,2021-01-11 14:05:05,"rt @wef @mikequindazzi @antgrasso @fisher85m
COVID-19 will have longterm effects on mental health. This expert expl… https://t.co/Nq3mEN00ls",0,1348632025566212096,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'wef', 'name': 'World Economic Forum', 'id': 5120691, 'id_str': '5120691', 'indices': [3, 7]}, {'screen_name': 'MikeQuindazzi', 'name': 'Mike Quindazzi ✨', 'id': 2344530218, 'id_str': '2344530218', 'indices': [8, 22]}, {'screen_name': 'antgrasso', 'name': 'Antonio Grasso', 'id': 4338452835, 'id_str': '4338452835', 'indices': [23, 33]}, {'screen_name': 'Fisher85M', 'name': 'Michael Fisher', 'id': 846014785246367745, 'id_str': '846014785246367745', 'indices': [34, 44]}], 'urls': [{'url': 'https://t.co/Nq3mEN00ls', 'expanded_url': 'https://twitter.com/i/web/status/1348632025566212097', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,11,14,13-18,"@wef, @mikequindazzi, @antgrasso, @fisher85m",
957,KulikovUNIATF,"Geneva, Switzerland",2021-01-11 13:54:49,RT @KulikovUNIATF: Now more than ever we need a global movement calling for investment in #MentalHealth health. Whether you want to play sp…,0,1348629438494351360,False,False,8,"{'hashtags': [{'text': 'MentalHealth', 'indices': [90, 103]}], 'symbols': [], 'user_mentions': [{'screen_name': 'KulikovUNIATF', 'name': 'Dr Alexey Kulikov', 'id': 737362108397060096, 'id_str': '737362108397060096', 'indices': [3, 17]}], 'urls': []}",False,False,11,13,13-18,@KulikovUNIATF, #MentalHealth 
958,Susan4025,"York, England",2021-01-11 12:40:53,"RT @stonewalluk: If you or someone you know needs mental health support, we have a list of LGBT-inclusive organisations that can help 

#Wo…",0,1348610835913060352,False,False,23,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'stonewalluk', 'name': 'Stonewall', 'id': 19651284, 'id_str': '19651284', 'indices': [3, 15]}], 'urls': []}",False,False,11,12,7-12,@stonewalluk, #Wo… 
959,BethJ_Scott,UK,2021-01-11 12:11:55,RT @TISUK_: Over the last 5 weeks dealing with additional challenges &amp; responsibilities has been intense and exhausting. Burnout is a real…,0,1348603545227055104,False,False,201,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TISUK_', 'name': 'Trauma Informed Schools UK', 'id': 930407372966809600, 'id_str': '930407372966809600', 'indices': [3, 10]}], 'urls': []}",False,False,11,12,7-12,@TISUK_,
960,nicas2008,SHINee World,2021-01-11 12:09:57,"RT @wordsbySHINee: ""Physical scars and psychological scars are different.

I hope everyone can think for a second that scars exist even if…",0,1348603048709517312,False,False,391,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'wordsbySHINee', 'name': 'words by SHINee💙', 'id': 1051356550625943552, 'id_str': '1051356550625943552', 'indices': [3, 17]}], 'urls': []}",False,False,11,12,7-12,@wordsbySHINee,
961,Wellness_Orbit,Unknown,2021-01-11 11:44:14,"RT @Wellness_Orbit: The global coronavirus pandemic is taking an added toll on mental health, so it is time to focus on solutions as this…",0,1348596579503124480,False,False,3,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Wellness_Orbit', 'name': 'Wellness Orbit', 'id': 820044267389415424, 'id_str': '820044267389415424', 'indices': [3, 18]}], 'urls': []}",False,False,11,11,7-12,@Wellness_Orbit,
962,adedamolaedun,"Lagos, Nigeria",2021-01-11 10:45:06,"RT @SteveBartlettSC: Your mental health is more important than your career, bank balance, other people’s opinions, that event you said you…",0,1348581696845860864,False,False,409,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SteveBartlettSC', 'name': 'Steven Bartlett', 'id': 57797169, 'id_str': '57797169', 'indices': [3, 19]}], 'urls': []}",False,False,11,10,7-12,@SteveBartlettSC,
963,RaniDasi13,"Dwarka, New Delhi",2021-01-11 10:33:13,"RT @antil_seema: Holy Bible, Genesis 18:2

Abraham looked up and saw three men standing nearby. 

This proves that there are more than one…",0,1348578704079908864,False,False,131,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'antil_seema', 'name': 'Seema Nagender Antil', 'id': 842344368321245184, 'id_str': '842344368321245184', 'indices': [3, 15]}], 'urls': []}",False,False,11,10,7-12,@antil_seema,
964,Hail2002393829,Unknown,2021-01-11 08:31:55,"RT @floof_lion: Oi, you. Yes YOU!
Have you been looking after yourself?
When was the last time you eaten? Had a shower? Some TLC? Gone for…",0,1348548180569309184,False,False,5,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'floof_lion', 'name': 'Samba-Lee || Mama Floof', 'id': 966810104212402176, 'id_str': '966810104212402176', 'indices': [3, 14]}], 'urls': []}",False,False,11,8,7-12,@floof_lion,
965,Crazy__Nerd,"Lagos, Nigeria",2021-01-11 08:24:50,"RT @lumiprotech: #WorldMentalHealthDay 

End the stigma!
Seek health https://t.co/mNtznRmtMW",0,1348546396648046592,False,False,2,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [17, 38]}], 'symbols': [], 'user_mentions': [{'screen_name': 'lumiprotech', 'name': 'Lumiprotech', 'id': 1293485637375590401, 'id_str': '1293485637375590401', 'indices': [3, 15]}], 'urls': [], 'media': [{'id': 1314463053195378692, 'id_str': '1314463053195378692', 'indices': [69, 92], 'media_url': 'http://pbs.twimg.com/media/Ej3pLrwWAAQce0b.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ej3pLrwWAAQce0b.jpg', 'url': 'https://t.co/mNtznRmtMW', 'display_url': 'pic.twitter.com/mNtznRmtMW', 'expanded_url': 'https://twitter.com/lumiprotech/status/1314463061139484672/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}, 'source_status_id': 1314463061139484672, 'source_status_id_str': '1314463061139484672', 'source_user_id': 1293485637375590401, 'source_user_id_str': '1293485637375590401'}]}",False,False,11,8,7-12,@lumiprotech, #WorldMentalHealthDay 
966,reDecavgamuct00,columbia s.c.,2021-01-11 07:48:53,"RT @casscar35: Happy #WorldMentalHealthDay 

what social media does to my mental health and sense of self https://t.co/Ic9fIoL366 via @YouT…",0,1348537351715348480,False,False,54,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [21, 42]}], 'symbols': [], 'user_mentions': [{'screen_name': 'casscar35', 'name': 'Cascina Caradonna', 'id': 2446158782, 'id_str': '2446158782', 'indices': [3, 13]}], 'urls': [{'url': 'https://t.co/Ic9fIoL366', 'expanded_url': 'https://youtu.be/6Fy90EWSLCY', 'display_url': 'youtu.be/6Fy90EWSLCY', 'indices': [106, 129]}]}",False,False,11,7,7-12,"@casscar35, @YouT…", #WorldMentalHealthDay 
967,Lisha59380317,Unknown,2021-01-11 07:40:14,"RT @htcity: .@TheRashamiDesai on #WorldMentalHealthDay: Ditch the virtual world, keep it real, seek love and happiness within you
Story By:…",0,1348535171708907520,False,False,300,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [33, 54]}], 'symbols': [], 'user_mentions': [{'screen_name': 'htcity', 'name': 'HT City', 'id': 125582800, 'id_str': '125582800', 'indices': [3, 10]}, {'screen_name': 'TheRashamiDesai', 'name': 'Rashami Desai', 'id': 720009812, 'id_str': '720009812', 'indices': [13, 29]}], 'urls': []}",False,False,11,7,7-12,"@htcity, @TheRashamiDesai", #WorldMentalHealthDay 
968,Rashamian_RD,Rashami's ❤️,2021-01-11 07:25:38,"RT @htcity: .@TheRashamiDesai on #WorldMentalHealthDay: Ditch the virtual world, keep it real, seek love and happiness within you
Story By:…",0,1348531497540538368,False,False,300,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [33, 54]}], 'symbols': [], 'user_mentions': [{'screen_name': 'htcity', 'name': 'HT City', 'id': 125582800, 'id_str': '125582800', 'indices': [3, 10]}, {'screen_name': 'TheRashamiDesai', 'name': 'Rashami Desai', 'id': 720009812, 'id_str': '720009812', 'indices': [13, 29]}], 'urls': []}",False,False,11,7,7-12,"@htcity, @TheRashamiDesai", #WorldMentalHealthDay 
969,RajRushali,Unknown,2021-01-11 06:55:19,RT @YashodaHospital: #WorldMentalHealthDay comes at a time when our routine and quality of life has drastically changed as a result of the…,0,1348523868248539136,False,False,1,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [21, 42]}], 'symbols': [], 'user_mentions': [{'screen_name': 'YashodaHospital', 'name': 'Yashoda Hospitals', 'id': 332207855, 'id_str': '332207855', 'indices': [3, 19]}], 'urls': []}",False,False,11,6,0-6,@YashodaHospital, #WorldMentalHealthDay 
970,frostyladybird,Isle of Wight,2021-01-11 06:44:52,"RT @joetracini: It’s #WorldMentalHealthDay tomorrow. 
Talking about having a broken brain is hard if you’re terrified the person you’re tel…",0,1348521240655519744,False,False,1878,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [21, 42]}], 'symbols': [], 'user_mentions': [{'screen_name': 'joetracini', 'name': 'Joe Tracini', 'id': 23189432, 'id_str': '23189432', 'indices': [3, 14]}], 'urls': []}",False,False,11,6,0-6,@joetracini, #WorldMentalHealthDay 
971,loganlmft,"Charlotte, NC",2021-01-11 04:34:08,"RT @BalancedManPlan: Fellas, we would MUCH rather hear your pain than news of your death🙏⠀
#mentalhealthawarenessmonth #thisisamerica #mens…",0,1348488339687665664,False,False,1,"{'hashtags': [{'text': 'mentalhealthawarenessmonth', 'indices': [91, 118]}, {'text': 'thisisamerica', 'indices': [119, 133]}], 'symbols': [], 'user_mentions': [{'screen_name': 'BalancedManPlan', 'name': 'Balanced Man Plan', 'id': 1092234794942033921, 'id_str': '1092234794942033921', 'indices': [3, 19]}], 'urls': []}",False,False,11,4,0-6,@BalancedManPlan," #mentalhealthawarenessmonth ,  #thisisamerica ,  #mens… "
972,NusratJamil8,Unknown,2021-01-11 02:22:05,"RT @Carlainsask: It’s ok to not be ok. Ask for help if you can. If someone you care about seems like they’re struggling, check in on them!…",0,1348455110062456832,False,False,3,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Carlainsask', 'name': 'Carla Holinaty', 'id': 884818399, 'id_str': '884818399', 'indices': [3, 15]}], 'urls': []}",False,False,11,2,0-6,@Carlainsask,
973,EugeniaOsinski,Unknown,2021-01-11 01:16:08,RT @WMHDay: TODAY IS WORLD MENTAL HEALTH DAY! Let's make #WorldMentalHealthDay top trending. Attention on social media can lead to more awa…,0,1348438509296570368,False,False,8173,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [57, 78]}], 'symbols': [], 'user_mentions': [{'screen_name': 'WMHDay', 'name': 'WorldMentalHealthDay', 'id': 3331608135, 'id_str': '3331608135', 'indices': [3, 10]}], 'urls': []}",False,False,11,1,0-6,@WMHDay, #WorldMentalHealthDay 
974,suntie5,Sverige,2021-01-11 00:07:54,RT @danielhowell: fun #worldmentalhealthday social media game! think about how the accounts you follow affect your mental health and if the…,0,1348421337681952768,False,False,7941,"{'hashtags': [{'text': 'worldmentalhealthday', 'indices': [22, 43]}], 'symbols': [], 'user_mentions': [{'screen_name': 'danielhowell', 'name': 'Daniel Howell', 'id': 40059553, 'id_str': '40059553', 'indices': [3, 16]}], 'urls': []}",False,False,11,0,0-6,@danielhowell, #worldmentalhealthday 
975,DorisMoonlight,Honeymoon ãve.,2021-01-10 23:54:33,"RT @rarebeauty: Happy World Mental Health Day, friends! 🎉 Come hang with us all day long for our first ever Mental Health Social Summit. To…",0,1348417981097906176,False,False,1415,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rarebeauty', 'name': 'Rare Beauty', 'id': 1222282820153835520, 'id_str': '1222282820153835520', 'indices': [3, 14]}], 'urls': []}",False,False,10,23,19-23,@rarebeauty,
976,thepoisoneva,"California, USA",2021-01-10 22:43:58,"RT @cosmo_ph: Don't forget to take care of yourself, too. ❤️#WorldMentalHealthDay https://t.co/SEQ9JxpoKj",0,1348400216081276928,False,False,1467,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [60, 81]}], 'symbols': [], 'user_mentions': [{'screen_name': 'cosmo_ph', 'name': 'Cosmopolitan Philippines', 'id': 34275170, 'id_str': '34275170', 'indices': [3, 12]}], 'urls': [], 'media': [{'id': 1314543863629967360, 'id_str': '1314543863629967360', 'indices': [82, 105], 'media_url': 'http://pbs.twimg.com/media/Ej4yreFVcAAWVTR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ej4yreFVcAAWVTR.jpg', 'url': 'https://t.co/SEQ9JxpoKj', 'display_url': 'pic.twitter.com/SEQ9JxpoKj', 'expanded_url': 'https://twitter.com/cosmo_ph/status/1314785226850066432/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}}, 'source_status_id': 1314785226850066432, 'source_status_id_str': '1314785226850066432', 'source_user_id': 34275170, 'source_user_id_str': '34275170'}]}",False,False,10,22,19-23,@cosmo_ph, #WorldMentalHealthDay 
977,dishainsan,New delhi,2021-01-10 22:12:33,"RT @Yveerangnayen: Ever thought of the exercises that keep you healthy mentally? If not, think about them now - meditation, yoga, a good la…",0,1348392309092585472,False,False,72,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Yveerangnayen', 'name': 'Youth Veerangnayen', 'id': 2600474432, 'id_str': '2600474432', 'indices': [3, 17]}], 'urls': []}",False,False,10,22,19-23,@Yveerangnayen,
978,alialzanaty1,Unknown,2021-01-10 21:28:31,@WHO @DrMikeRyan @DrTedros Our prayers for all medical and auxiliary medical teams all over the world. These heroes… https://t.co/GRwsIoNvsR,0,1348381230757261312,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [0, 4]}, {'screen_name': 'DrMikeRyan', 'name': 'Mike Ryan', 'id': 1106160968734773248, 'id_str': '1106160968734773248', 'indices': [5, 16]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [17, 26]}], 'urls': [{'url': 'https://t.co/GRwsIoNvsR', 'expanded_url': 'https://twitter.com/i/web/status/1348381230757261316', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,10,21,19-23,"@WHO, @DrMikeRyan, @DrTedros",
979,alialzanaty1,Unknown,2021-01-10 21:27:49,@WHOSEARO @DrTedros @sudarsansand @WHO @MoHFW_INDIA @drharshvardhan @WHONepal @WHOIndonesia @WHOSriLanka… https://t.co/r0zkbGVVxN,0,1348381053552111616,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WHOSEARO', 'name': 'WHO South-East Asia', 'id': 1545915336, 'id_str': '1545915336', 'indices': [0, 9]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [10, 19]}, {'screen_name': 'sudarsansand', 'name': 'Sudarsan Pattnaik', 'id': 113826230, 'id_str': '113826230', 'indices': [20, 33]}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [34, 38]}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': 2596143056, 'id_str': '2596143056', 'indices': [39, 51]}, {'screen_name': 'drharshvardhan', 'name': 'Dr Harsh Vardhan', 'id': 77732185, 'id_str': '77732185', 'indices': [52, 67]}, {'screen_name': 'WHONepal', 'name': 'WHO Nepal', 'id': 1336908879314087936, 'id_str': '1336908879314087936', 'indices': [68, 77]}, {'screen_name': 'WHOIndonesia', 'name': 'WHO Indonesia', 'id': 226861395, 'id_str': '226861395', 'indices': [78, 91]}, {'screen_name': 'WHOSriLanka', 'name': 'WHO Sri Lanka', 'id': 945574325645590528, 'id_str': '945574325645590528', 'indices': [92, 104]}], 'urls': [{'url': 'https://t.co/r0zkbGVVxN', 'expanded_url': 'https://twitter.com/i/web/status/1348381053552111617', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]}",False,False,10,21,19-23,"@WHOSEARO, @DrTedros, @sudarsansand, @WHO, @MoHFW_INDIA, @drharshvardhan, @WHONepal, @WHOIndonesia, @WHOSriLanka…",
980,alialzanaty1,Unknown,2021-01-10 21:27:00,@mvankerkhove @WHO @DrTedros @DrMikeRyan @DrTedros Our prayers for all medical and auxiliary medical teams all over… https://t.co/4UysJndtjE,0,1348380847766990848,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mvankerkhove', 'name': 'Maria Van Kerkhove', 'id': 2178775035, 'id_str': '2178775035', 'indices': [0, 13]}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [14, 18]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [19, 28]}, {'screen_name': 'DrMikeRyan', 'name': 'Mike Ryan', 'id': 1106160968734773248, 'id_str': '1106160968734773248', 'indices': [29, 40]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [41, 50]}], 'urls': [{'url': 'https://t.co/4UysJndtjE', 'expanded_url': 'https://twitter.com/i/web/status/1348380847766990856', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,10,21,19-23,"@mvankerkhove, @WHO, @DrTedros, @DrMikeRyan, @DrTedros",
